"","ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensem","symbol"
"626","ENSG00000014914.21;clean;chr1:149930547-149930791",24.1666666666667,0.198979450663764,0.771108205424975,0.258043487624545,0.796373345125019,0.945853096550404,"ENSG00000014914","MTMR11"
"627","ENSG00000014914.21;clean;chr1:149930965-149931259",19.9166666666667,0.642448391682772,0.921423213568843,0.697234866912513,0.48565582192386,0.821841349725229,"ENSG00000014914","MTMR11"
"628","ENSG00000014914.21;clean;chr1:149932014-149932263",22.4166666666667,1.70043878828628,1.45567144537818,1.16814738221681,0.242747320580229,0.664189503231863,"ENSG00000014914","MTMR11"
"629","ENSG00000014914.21;clean;chr1:149935359-149935583",17,2.58707948029699,1.6782787474075,1.54150762159942,0.123193289426095,0.531254123605184,"ENSG00000014914","MTMR11"
"630","ENSG00000136631.16;clean;chr1:150076984-150077093",71.5833333333333,0.764634412249717,0.756114792404895,1.01126762752217,0.311888355689299,0.716015488504567,"ENSG00000136631","VPS45"
"631","ENSG00000136631.16;clean;chr1:150077231-150077668",92.9166666666667,2.53357240918192,0.923599307113424,2.74315105010227,0.00608526863492817,0.259908493412154,"ENSG00000136631","VPS45"
"632","ENSG00000023902.14;clean;chr1:150157015-150157384",14.9166666666667,2.43557960409534,1.54370230767428,1.57775213004944,0.114622565085395,0.518886640405902,"ENSG00000023902","PLEKHO1"
"633","ENSG00000159208.16;clean;chr1:150283633-150283804",25.5,-0.5215356159005,1.60073229875087,-0.325810640734543,0.744567627511584,0.930069056310506,"ENSG00000159208","CIART"
"634","ENSG00000159208.16;clean;chr1:150284504-150284596",19.0833333333333,1.94745948738123,1.5373050160413,1.26680097121917,0.205226464751521,0.627457831408114,"ENSG00000159208","CIART"
"635","ENSG00000117360.13;known-exon;chr1:150346136-150346407",132.833333333333,0.308835599433308,0.655478176906474,0.471160765246001,0.63752593444401,0.890476991893569,"ENSG00000117360","PRPF3"
"636","ENSG00000117360.13;clean;chr1:150346491-150349156",138.416666666667,-0.220098993317504,0.682104751759976,-0.32267623521109,0.746940451751077,0.930622195830755,"ENSG00000117360","PRPF3"
"637","ENSG00000143374.18;clean;chr1:150488054-150488963",68.8333333333333,2.45471893375591,1.06270191317593,2.30988474126285,0.0208945360583819,0.31176664836209,"ENSG00000143374","TARS2"
"638","ENSG00000143374.18;clean;chr1:150491662-150492410",80.4166666666667,0.523562135145155,0.857087374977987,0.610862031608623,0.541290922699594,0.845999138327141,"ENSG00000143374","TARS2"
"639","ENSG00000143374.18;clean;chr1:150496628-150496809",66.3333333333333,3.14890602652226,1.34482001729624,2.34150740323834,0.019206045049209,0.308820871082108,"ENSG00000143374","TARS2"
"640","ENSG00000143374.18;clean;chr1:150499034-150499215",86.75,2.02516809862862,0.903496035218034,2.24147978484477,0.0249950135326365,0.327968757742101,"ENSG00000143374","TARS2"
"641","ENSG00000143374.18;clean;chr1:150504435-150504631",67,0.626413209319291,0.727372396948641,0.86120013894825,0.38912782356305,0.763304167813692,"ENSG00000143374","TARS2"
"642","ENSG00000143374.18;clean;chr1:150504733-150504905",88.8333333333333,0.481866130693647,0.728404520848255,0.661536436007421,0.508268356070242,0.830188491426133,"ENSG00000143374","TARS2"
"643","ENSG00000143379.13;clean;chr1:150942688-150942851",55.75,1.28814488694652,0.682067408519706,1.88858882693455,0.0589469452928867,0.415708646616898,"ENSG00000143379","SETDB1"
"644","ENSG00000143379.13;clean;chr1:150943053-150943919",74.1666666666667,0.453381350065095,0.694658416019867,0.652668044623717,0.513970307847828,0.832103474697696,"ENSG00000143379","SETDB1"
"645","ENSG00000143379.13;anti-near;chr1:150959347-150960562",68.6666666666667,0.892055483396685,0.624680208496903,1.42801944300931,0.153286262306964,0.567955603441566,"ENSG00000143379","SETDB1"
"646","ENSG00000143379.13;anti-over;chr1:150961191-150962129",61.5833333333333,-0.0369935944555354,0.771986482943112,-0.0479200028405956,0.961779997741119,0.9922500302977,"ENSG00000143379","SETDB1"
"647","ENSG00000143379.13;anti-over;chr1:150962158-150962586",75.75,0.678883658191192,0.669724637948882,1.01367580005771,0.31073747514088,0.715994644291351,"ENSG00000143379","SETDB1"
"648","ENSG00000143379.13;anti-over;chr1:150962719-150962973",92.8333333333333,-0.0574508534972651,0.754609346206365,-0.0761332387229059,0.939313096194416,0.985143052524895,"ENSG00000143379","SETDB1"
"649","ENSG00000143379.13;anti-over;chr1:150963139-150963529",92.5,-0.377283639616874,0.621196843739764,-0.607349575933983,0.543618944278663,0.846896058048914,"ENSG00000143379","SETDB1"
"650","ENSG00000143379.13;known-exon+anti-near+anti-over;chr1:150964083-150964246",103.583333333333,0.897779522851732,0.758167241906232,1.18414443836228,0.236355891748565,0.657654174775511,"ENSG00000143379","SETDB1"
"651","ENSG00000143409.17;known-exon+anti-near;chr1:150997367-150997623",78,-0.144472643389811,0.558620058764611,-0.258624159879458,0.79592524040975,0.945655661393499,"ENSG00000143409","MINDY1"
"652","ENSG00000143409.17;anti-near;chr1:150997779-150998081",83.5,1.03951362063686,0.724539158168106,1.43472386401465,0.151365801104574,0.567252329485304,"ENSG00000143409","MINDY1"
"653","ENSG00000143409.17;anti-near;chr1:150998273-150999368",74.3333333333333,0.740570333976334,0.54595461443165,1.35646867779895,0.174950094710932,0.593788375469722,"ENSG00000143409","MINDY1"
"654","ENSG00000143409.17;anti-near;chr1:150999511-150999861",89.0833333333333,1.85504902969479,0.60334649289372,3.07459983863958,0.00210785158483522,0.206647173445205,"ENSG00000143409","MINDY1"
"655","ENSG00000143409.17;anti-near;chr1:150999964-151000456",69.9166666666667,2.59664007312191,0.700763126887809,3.70544621069599,0.000211018910356194,0.0935653688139691,"ENSG00000143409","MINDY1"
"656","ENSG00000143409.17;anti-near;chr1:150999964-151001249",79.3333333333333,1.46110527094187,0.827032888858481,1.76668339388362,0.07728126596709,0.45822932595475,"ENSG00000143409","MINDY1"
"657","ENSG00000143409.17;clean;chr1:151002706-151006311",42.75,-0.214670954702406,0.551831759849151,-0.389015222250144,0.697264885859144,0.913993250822146,"ENSG00000143409","MINDY1"
"658","ENSG00000143443.10;anti-near;chr1:151048852-151050437",46.0833333333333,0.468325697945294,0.628771115203364,0.74482699128732,0.456376315594705,0.804249972117703,"ENSG00000143443","C1orf56"
"659","ENSG00000197622.13;anti-near;chr1:151054321-151055015",512.916666666667,0.397411383779934,0.410034585477013,0.969214300100089,0.332438277646549,0.730127716220362,"ENSG00000197622","CDC42SE1"
"660","ENSG00000197622.13;anti-near;chr1:151055126-151055676",447.416666666667,0.273176701773485,0.4593784563066,0.594665896981377,0.552066822070722,0.85113691792263,"ENSG00000197622","CDC42SE1"
"661","ENSG00000143373.18;clean;chr1:151286074-151286274",69,0.78402281047106,0.860035838634052,0.911616441143059,0.361970664423718,0.748757455847047,"ENSG00000143373","ZNF687"
"662","ENSG00000143373.18;anti-near;chr1:151288706-151289094",87.5,2.79215955650949,1.08572363125618,2.57170377076435,0.0101199441229587,0.281334186394576,"ENSG00000143373","ZNF687"
"663","ENSG00000143390.18;anti-near;chr1:151343442-151343680",80.5833333333333,3.39918254796357,1.36040221999421,2.4986599536555,0.0124663868853915,0.286192171424245,"ENSG00000143390","RFX5"
"664","ENSG00000143416.21;clean;chr1:151365846-151366274",347.333333333333,0.916123395889822,0.454837059494145,2.0141793127163,0.0439907108313096,0.39199722506227,"ENSG00000143416","SELENBP1"
"665","ENSG00000143416.21;clean;chr1:151366453-151366721",226.333333333333,1.02424769294115,0.545930930758047,1.87614885919533,0.0606348421823043,0.418299352760647,"ENSG00000143416","SELENBP1"
"666","ENSG00000143416.21;clean;chr1:151369189-151369441",294,0.509652159492101,0.420456117074119,1.21214114576018,0.225458355778838,0.647317751418914,"ENSG00000143416","SELENBP1"
"667","ENSG00000143416.21;clean;chr1:151369554-151369712",183.75,-0.183360480060822,0.696683770242786,-0.263190399852322,0.792403829849866,0.945157823477856,"ENSG00000143416","SELENBP1"
"668","ENSG00000143442.23;anti-near;chr1:151406464-151406606",75.5,4.27936302172471,1.43910577974076,2.97362645746278,0.00294303109220929,0.227146383982957,"ENSG00000143442","POGZ"
"669","ENSG00000143442.23;anti-near;chr1:151406631-151406910",69.9166666666667,0.623649288872393,0.824137309832839,0.756729833040672,0.449211737796888,0.800285978532369,"ENSG00000143442","POGZ"
"670","ENSG00000143442.23;clean;chr1:151408240-151408408",50.0833333333333,2.21480676408484,1.06495752125334,2.07971371616612,0.0375517992586504,0.372037756131918,"ENSG00000143442","POGZ"
"671","ENSG00000143375.15;clean;chr1:151534136-151535041",80.4166666666667,1.05889364369457,0.679340336637825,1.55870862745354,0.119065358874106,0.524765578994599,"ENSG00000143375","CGN"
"672","ENSG00000143375.15;clean;chr1:151535131-151535599",95.5833333333333,-0.156335885834526,0.906956123862841,-0.172374254631714,0.863143311042969,0.966868765881378,"ENSG00000143375","CGN"
"673","ENSG00000143375.15;clean;chr1:151535898-151536236",113,1.18220274207649,0.839368763351489,1.40844262223449,0.159000045839014,0.576801794712811,"ENSG00000143375","CGN"
"674","ENSG00000143375.15;clean;chr1:151536345-151536729",86.4166666666667,0.661583926634586,0.973077194646169,0.67988843051157,0.496575107804361,0.825418398225244,"ENSG00000143375","CGN"
"675","ENSG00000143367.17;clean;chr1:151574398-151574910",40.6666666666667,0.0419066791487176,0.991530850665107,0.0422646245657481,0.966287745581054,0.992783726111281,"ENSG00000143367","TUFT1"
"676","ENSG00000143376.14;clean;chr1:151693039-151693423",36.6666666666667,4.04728967130441,1.48133014182212,2.73219963398978,0.00629130074201212,0.260311710522277,"ENSG00000143376","SNX27"
"677","ENSG00000143450.19;anti-over;chr1:151767299-151768057",17.9166666666667,-1.12113605593223,1.79979615850846,-0.622923907594816,0.533334526505429,0.842517729544719,"ENSG00000143450","OAZ3"
"678","ENSG00000182134.17;known-exon+anti-near;chr1:151774227-151774412",58.5833333333333,0.0947622479024871,0.506955899639355,0.186924045996704,0.851720185499401,0.962973944671241,"ENSG00000182134","TDRKH"
"679","ENSG00000182134.17;anti-near;chr1:151776268-151776438",59.1666666666667,3.42628975584965,1.534137316538,2.23336576127459,0.0255248341294949,0.330071799653442,"ENSG00000182134","TDRKH"
"680","ENSG00000143365.20;clean;chr1:151811434-151812946",12.4166666666667,-0.895030081751159,1.50549165772813,-0.594510156968793,0.552170950935524,0.85113691792263,"ENSG00000143365","RORC"
"681","ENSG00000159445.13;anti-over;chr1:151889373-151895007",18.5833333333333,0.49520705902242,1.23149938336824,0.40211717984624,0.68759778982026,0.909861914940204,"ENSG00000159445","THEM4"
"682","ENSG00000189171.15;known-exon+anti-near;chr1:153626533-153627138",161.916666666667,1.00235051943197,0.632867566667824,1.58382349202938,0.113233891749846,0.516834872865607,"ENSG00000189171","S100A13"
"683","ENSG00000189171.15;known-exon+anti-near;chr1:153626533-153627482",160.333333333333,0.793569529991802,0.592798491448172,1.33868345051479,0.180673746130267,0.599513899650941,"ENSG00000189171","S100A13"
"684","ENSG00000160679.13;known-exon;chr1:153636653-153638294",223.583333333333,-0.187042046771093,0.502132038867445,-0.37249574273923,0.70952378112408,0.917504957062994,"ENSG00000160679","CHTOP"
"685","ENSG00000160679.13;known-exon;chr1:153642429-153643226",136,-0.60004426237006,0.644186504905837,-0.931475989950723,0.351607398861412,0.741388335463349,"ENSG00000160679","CHTOP"
"686","ENSG00000143624.14;anti-over;chr1:153747070-153747278",59.1666666666667,0.956110515698722,0.773649757325264,1.23584413572917,0.216516505668029,0.638565681095839,"ENSG00000143624","INTS3"
"687","ENSG00000143624.14;anti-over;chr1:153747363-153748688",52.9166666666667,0.421399336835545,0.812914200362592,0.518381074715614,0.604192416367435,0.876830763658765,"ENSG00000143624","INTS3"
"688","ENSG00000143624.14;clean;chr1:153760918-153761569",52.3333333333333,0.735324071933926,0.707911971063529,1.03872247114174,0.298933827221913,0.705719984207416,"ENSG00000143624","INTS3"
"689","ENSG00000143624.14;known-exon;chr1:153772440-153772638",104.333333333333,0.42431568123798,0.530567836631465,0.799738792935373,0.423862151938784,0.782975696576689,"ENSG00000143624","INTS3"
"690","ENSG00000143624.14;clean;chr1:153772711-153772924",98.3333333333333,-0.755429700425824,0.742912208774644,-1.01684922054495,0.309225162995096,0.714845478508296,"ENSG00000143624","INTS3"
"691","ENSG00000143554.14;clean;chr1:153776164-153776517",78.1666666666667,1.73422767891773,0.795970100749187,2.17875982688977,0.0293495147581626,0.342824980966415,"ENSG00000143554","SLC27A3"
"692","ENSG00000143554.14;clean;chr1:153777220-153777760",87.5833333333333,0.475736334071929,0.613156670121524,0.77588054938331,0.437819518114521,0.791270184631514,"ENSG00000143554","SLC27A3"
"693","ENSG00000143554.14;clean;chr1:153777885-153778160",67.1666666666667,1.01837194129031,0.579765953956085,1.75652249729629,0.078999233475891,0.46184939015225,"ENSG00000143554","SLC27A3"
"694","ENSG00000143554.14;clean;chr1:153778355-153778462",50.5833333333333,1.63306218425002,0.724863880327832,2.25292255355784,0.0242640325449118,0.326335413145578,"ENSG00000143554","SLC27A3"
"695","ENSG00000143554.14;clean;chr1:153778553-153778686",59.5833333333333,2.50752856654136,1.05634429865788,2.37377961875428,0.0176070559072441,0.306404983878029,"ENSG00000143554","SLC27A3"
"696","ENSG00000143554.14;clean;chr1:153778885-153779113",80.4166666666667,0.0466217145732612,0.568495508424177,0.0820089409369175,0.934639603567941,0.984704557559657,"ENSG00000143554","SLC27A3"
"697","ENSG00000143554.14;clean;chr1:153779473-153779825",112.083333333333,-0.0802774232886336,0.771627909144149,-0.104036443391055,0.917140427834355,0.980777926427269,"ENSG00000143554","SLC27A3"
"698","ENSG00000198837.10;anti-over;chr1:153930603-153930691",98.0833333333333,1.76632705586199,0.852752724291895,2.07132384986364,0.0383285419223675,0.372714650717308,"ENSG00000198837","DENND4B"
"699","ENSG00000198837.10;anti-over;chr1:153931064-153932203",81.1666666666667,0.397101221181363,0.670267290713674,0.592452036199687,0.553547929903003,0.852053518987002,"ENSG00000198837","DENND4B"
"700","ENSG00000198837.10;anti-over;chr1:153932440-153932641",66.75,1.95212255758237,0.914352088756502,2.13497905411603,0.0327627210919377,0.353677416561789,"ENSG00000198837","DENND4B"
"701","ENSG00000198837.10;anti-over;chr1:153932777-153932860",79.4166666666667,0.9234873735762,0.68814218120915,1.3420008230763,0.179595728784309,0.598067445402208,"ENSG00000198837","DENND4B"
"702","ENSG00000198837.10;anti-over;chr1:153933871-153934134",58.3333333333333,-0.305818479716126,0.684819383653364,-0.446568083521016,0.655186944380981,0.897323240019894,"ENSG00000198837","DENND4B"
"703","ENSG00000198837.10;anti-near;chr1:153939804-153940155",40.5833333333333,0.708892865975572,1.05738136051412,0.670423077659409,0.502588127295042,0.828163438721495,"ENSG00000198837","DENND4B"
"704","ENSG00000198837.10;clean;chr1:153940606-153940903",43.8333333333333,0.788909963478558,1.00789772637269,0.782728190406535,0.43378674423617,0.789024166116956,"ENSG00000198837","DENND4B"
"705","ENSG00000198837.10;clean;chr1:153942356-153942555",39.4166666666667,0.491361076077991,1.16848972962137,0.420509537757946,0.67411326329295,0.905530794408318,"ENSG00000198837","DENND4B"
"706","ENSG00000198837.10;clean;chr1:153942625-153942877",30.75,0.416550134059606,1.25667936594695,0.331468905551513,0.740290324459499,0.928631400096238,"ENSG00000198837","DENND4B"
"707","ENSG00000160741.17;clean;chr1:153951666-153952017",70.8333333333333,0.227835519981708,0.979837407346482,0.23252380269775,0.816131201899058,0.952914596904653,"ENSG00000160741","CRTC2"
"708","ENSG00000160741.17;clean;chr1:153952446-153952570",77.25,0.696532597943578,0.867379140885017,0.803031298669325,0.421956644422045,0.782010099443189,"ENSG00000160741","CRTC2"
"709","ENSG00000160741.17;clean;chr1:153952635-153952804",71.8333333333333,0.314275865550034,0.968871586353509,0.324373085119419,0.745655594049534,0.930479812242045,"ENSG00000160741","CRTC2"
"710","ENSG00000160741.17;clean;chr1:153952834-153953265",65.1666666666667,0.397489848718705,0.79964494694924,0.497082924409372,0.619130575526327,0.882759896225629,"ENSG00000160741","CRTC2"
"711","ENSG00000160741.17;clean;chr1:153953369-153953537",50.9166666666667,0.881012582481492,1.34492366472354,0.655065120489638,0.51242582772797,0.831115586566119,"ENSG00000160741","CRTC2"
"712","ENSG00000160741.17;clean;chr1:153954316-153954872",71.6666666666667,0.519677472650042,0.963693340770573,0.539256058607302,0.589710184219413,0.870139880433342,"ENSG00000160741","CRTC2"
"713","ENSG00000143578.16;known-exon+anti-near+anti-over;chr1:153968639-153968929",129,0.499515132177046,0.808277839788406,0.617999291317712,0.536575805767935,0.843321030980197,"ENSG00000143578","CREB3L4"
"714","ENSG00000143578.16;known-exon+anti-near+anti-over;chr1:153968699-153968929",129,0.499515132177046,0.808277839788406,0.617999291317712,0.536575805767935,0.843321030980197,"ENSG00000143578","CREB3L4"
"715","ENSG00000143578.16;anti-over;chr1:153969455-153972743",104.083333333333,0.968121079666032,0.557562883334675,1.73634420188785,0.0825029919602795,0.46744387168782,"ENSG00000143578","CREB3L4"
"716","ENSG00000143578.16;known-exon+anti-near+anti-over;chr1:153972836-153972971",120.083333333333,1.48935954850366,0.579463002460299,2.57024096824145,0.0101627797042641,0.281334186394576,"ENSG00000143578","CREB3L4"
"717","ENSG00000143578.16;anti-over;chr1:153973078-153973194",126.25,1.50593191409078,0.7870000786177,1.91350922954903,0.0556828930918988,0.410996775667765,"ENSG00000143578","CREB3L4"
"718","ENSG00000143578.16;anti-over;chr1:153973464-153973619",163.583333333333,1.86174951797576,0.722927165156104,2.57529334587081,0.0100155103236674,0.281334186394576,"ENSG00000143578","CREB3L4"
"719","ENSG00000143543.15;known-exon+anti-near;chr1:153977389-153977543",714.083333333333,0.245951503312377,0.601638413098694,0.408802858922557,0.682684341676486,0.907917762364413,"ENSG00000143543","JTB"
"720","ENSG00000143552.9;anti-near;chr1:153992935-153993014",52.9166666666667,0.138976746226196,0.640427573970333,0.217006187545313,0.828203522875906,0.955863974079627,"ENSG00000143552","NUP210L"
"721","ENSG00000143569.19;known-exon;chr1:154268954-154269361",88.75,0.829406448201499,0.761475873749266,1.08920909616974,0.276061688593666,0.690629929130578,"ENSG00000143569","UBAP2L"
"722","ENSG00000143515.20;clean;chr1:154331678-154331953",57.5833333333333,-0.936954031661386,1.14400766640728,-0.819010273422258,0.412780552212717,0.775258665029518,"ENSG00000143515","ATP8B2"
"723","ENSG00000143515.20;clean;chr1:154334591-154337347",59.6666666666667,0.476149853416743,1.02109526534415,0.466312859903683,0.640991575092879,0.891134594973091,"ENSG00000143515","ATP8B2"
"724","ENSG00000143515.20;clean;chr1:154344785-154344970",86.8333333333333,0.947670415462551,0.909174393570629,1.04234173571556,0.297253269001702,0.704467249215349,"ENSG00000143515","ATP8B2"
"725","ENSG00000143515.20;clean;chr1:154345545-154345799",82.5,1.43920323418933,0.810316356434513,1.77610043628145,0.0757163643508195,0.453581696743902,"ENSG00000143515","ATP8B2"
"726","ENSG00000143515.20;clean;chr1:154345883-154346230",85.3333333333333,2.65611912633514,1.12341019004241,2.3643359744092,0.0180624237796605,0.306404983878029,"ENSG00000143515","ATP8B2"
"727","ENSG00000160710.18;clean;chr1:154585344-154585752",227.25,1.70097714280035,0.786121140447169,2.16375957251675,0.0304828063226801,0.346175240737524,"ENSG00000160710","ADAR"
"728","ENSG00000160710.18;known-exon;chr1:154602248-154602384",114.666666666667,-0.552540183028575,0.905963491748183,-0.609892327959454,0.54193313502919,0.845999138327141,"ENSG00000160710","ADAR"
"729","ENSG00000163348.4;clean;chr1:154961026-154961473",93.6666666666667,-0.164466532503143,0.763070949029011,-0.215532425539751,0.829352234139594,0.955962332630991,"ENSG00000163348","PYGO2"
"730","ENSG00000160691.19;clean;chr1:154965781-154965945",80.1666666666667,3.76117767203029,1.33057375142588,2.82673370641779,0.00470254154824506,0.250827401534622,"ENSG00000160691","SHC1"
"731","ENSG00000160688.19;clean;chr1:154988849-154989559",63,0.736964784374716,0.866550570547752,0.85045790681192,0.395070553446282,0.765443686987201,"ENSG00000160688","FLAD1"
"732","ENSG00000160688.19;known-exon;chr1:154990257-154990338",79.0833333333333,0.0980472547377417,0.583267901402401,0.168099863719567,0.866504716561311,0.968248886426581,"ENSG00000160688","FLAD1"
"733","ENSG00000143537.14;clean;chr1:155061489-155061903",75.25,1.05273957677846,0.567678767226766,1.85446354092355,0.0636728715477195,0.426261938348084,"ENSG00000143537","ADAM15"
"734","ENSG00000243364.8;clean;chr1:155063936-155066729",52.6666666666667,0.610684905841723,0.854523699745334,0.714649466157253,0.47482567065278,0.815697349193349,"ENSG00000243364","EFNA4"
"735","ENSG00000243364.8;clean;chr1:155067440-155068852",63,2.08427873388928,1.03385291220356,2.01603023920185,0.043796813838933,0.391693767563158,"ENSG00000243364","EFNA4"
"736","ENSG00000169242.12;clean;chr1:155131634-155133502",147,0.729505478723793,0.582644503060149,1.2520593172892,0.210548250415336,0.633277216760095,"ENSG00000169242","EFNA1"
"737","ENSG00000169242.12;known-exon;chr1:155133568-155133729",155.416666666667,0.596849430433099,0.55543024185297,1.07457136010807,0.282566680010164,0.693843239906786,"ENSG00000169242","EFNA1"
"738","ENSG00000169242.12;anti-near;chr1:155133780-155133954",145.5,2.92599743047762,0.776643841894107,3.76748938527806,0.000164897549813098,0.0935653688139691,"ENSG00000169242","EFNA1"
"739","ENSG00000185499.17;anti-near;chr1:155186209-155187224",357.833333333333,-0.0733943168821764,0.516188965649261,-0.142184978305108,0.886933896812338,0.973876610784295,"ENSG00000185499","MUC1"
"740","ENSG00000169231.13;anti-over;chr1:155195899-155195986",31.5,0.858391141868503,1.13494456819156,0.756328692983024,0.449452149051766,0.800417673446998,"ENSG00000169231","THBS3"
"741","ENSG00000169231.13;anti-over;chr1:155196126-155197040",37.1666666666667,-0.95955961899523,0.8828222255094,-1.08692281556635,0.277070922194468,0.691856074948281,"ENSG00000169231","THBS3"
"742","ENSG00000169231.13;anti-over;chr1:155197213-155197462",47,-0.459974053276843,0.700512765128613,-0.656624798539385,0.511422199455939,0.830700690420481,"ENSG00000169231","THBS3"
"743","ENSG00000169231.13;anti-over;chr1:155197659-155197879",46.6666666666667,0.882397618402867,0.862352275979023,1.02324495798551,0.306192041068867,0.71209662632439,"ENSG00000169231","THBS3"
"744","ENSG00000169231.13;anti-over;chr1:155198602-155199803",27.5,0.544319582402379,1.04381058404935,0.521473522802145,0.602036945506041,0.8761966947297,"ENSG00000169231","THBS3"
"745","ENSG00000169231.13;anti-over;chr1:155199856-155199994",27.3333333333333,3.24219274292998,1.44277521993305,2.2471918689319,0.0246277676113848,0.326335413145578,"ENSG00000169231","THBS3"
"746","ENSG00000169231.13;anti-over;chr1:155201004-155201093",23.8333333333333,-1.61782605734991,1.55980850565745,-1.03719530409151,0.299644846131757,0.706717704952715,"ENSG00000169231","THBS3"
"747","ENSG00000169231.13;anti-over;chr1:155201204-155201416",23.5,-2.44989680533778,1.51056599997359,-1.62184029389025,0.104837548333655,0.506838518861084,"ENSG00000169231","THBS3"
"748","ENSG00000169231.13;anti-over;chr1:155202960-155203085",23.25,-0.475401449441698,0.897808188580142,-0.529513381019093,0.596449364474539,0.873298101660094,"ENSG00000169231","THBS3"
"749","ENSG00000169231.13;known-exon+anti-near+anti-over;chr1:155203137-155203222",22.4166666666667,2.27301677990314,1.10966720096159,2.04837700702827,0.0405230727134956,0.380418664744913,"ENSG00000169231","THBS3"
"750","ENSG00000169231.13;anti-over;chr1:155203305-155203512",21.3333333333333,0.297868862519067,0.897806091081437,0.33177416089957,0.740059796799244,0.928579893526138,"ENSG00000169231","THBS3"
"751","ENSG00000169231.13;anti-over;chr1:155203539-155204854",17.25,-0.250405892965355,0.893025060126681,-0.280401865687659,0.77916920582953,0.941619900305903,"ENSG00000169231","THBS3"
"752","ENSG00000169231.13;anti-over;chr1:155205316-155206199",20.1666666666667,0.773035177847983,0.99746291443565,0.775001422770043,0.438338818868509,0.791270184631514,"ENSG00000169231","THBS3"
"753","ENSG00000160766.16;anti-near;chr1:155215787-155216383",18.8333333333333,2.38565683181863,1.69551932465742,1.40703606094295,0.15941669599103,0.577245088328065,"ENSG00000160766","GBAP1"
"754","ENSG00000160766.16;anti-near;chr1:155216621-155216856",17.3333333333333,0.893085074701865,1.20972253219366,0.738256129760913,0.460358819919896,0.806536404125672,"ENSG00000160766","GBAP1"
"755","ENSG00000177628.16;clean;chr1:155244233-155244505",75,-1.0246602998965,0.840761574464372,-1.21872874667148,0.222947163408022,0.645591756492005,"ENSG00000177628","GBA"
"756","ENSG00000160767.22;clean;chr1:155250821-155251094",48.25,4.56006405504234,1.42974630749196,3.18942180941284,0.00142557698413358,0.179986765072969,"ENSG00000160767","FAM189B"
"757","ENSG00000160767.22;clean;chr1:155253732-155253858",50.5833333333333,1.84182230692878,1.21272607923607,1.5187455258561,0.128826562415371,0.540395553884383,"ENSG00000160767","FAM189B"
"758","ENSG00000160767.22;clean;chr1:155253978-155254083",44.5833333333333,0.768827034795,1.10898922867432,0.693268261689117,0.488141216825996,0.822011261296347,"ENSG00000160767","FAM189B"
"759","ENSG00000160767.22;clean;chr1:155254194-155254399",36.1666666666667,-0.25690636185038,1.19836530028801,-0.214380674898243,0.830250210547554,0.956075254204315,"ENSG00000160767","FAM189B"
"760","ENSG00000176444.19;clean;chr1:155263400-155263949",144,0.273287301164317,0.543796712841694,0.50255416171277,0.615277763752504,0.881589334936711,"ENSG00000176444","CLK2"
"761","ENSG00000176444.19;known-exon;chr1:155264040-155264220",122,0.268021848217308,0.55766431549736,0.480615023714167,0.630790135732477,0.888439193943812,"ENSG00000176444","CLK2"
"762","ENSG00000176444.19;known-exon;chr1:155264300-155264467",134.916666666667,-0.505855188400924,0.590275187399175,-0.856981962311145,0.391454853372918,0.764322212367346,"ENSG00000176444","CLK2"
"763","ENSG00000176444.19;clean;chr1:155264550-155264644",124.333333333333,-1.41744384479994,0.949091819630775,-1.49347388259164,0.135313185858859,0.549911649047975,"ENSG00000176444","CLK2"
"764","ENSG00000176444.19;known-exon;chr1:155268359-155268707",82.25,-0.456531788854568,0.487598263421617,-0.936286740750374,0.349125573095824,0.739533470165656,"ENSG00000176444","CLK2"
"765","ENSG00000143630.10;anti-near;chr1:155285311-155285723",11.75,-1.00737745939867,1.14743850149812,-0.877935905134284,0.379978502771574,0.757829613159748,"ENSG00000143630","HCN3"
"766","ENSG00000143630.10;anti-near;chr1:155287337-155287780",14.1666666666667,-1.70652134544379,1.1780138693255,-1.44864283000411,0.147437353696901,0.562451908578225,"ENSG00000143630","HCN3"
"767","ENSG00000160753.17;clean;chr1:155325178-155325315",185.5,0.635023209468225,0.783212651480087,0.810792839298728,0.417484647367176,0.778796885066954,"ENSG00000160753","RUSC1"
"768","ENSG00000160753.17;clean;chr1:155325490-155325566",209.75,1.20147654006255,0.598731226175557,2.00670432330226,0.0447811554214754,0.392032130291851,"ENSG00000160753","RUSC1"
"769","ENSG00000116539.14;clean;chr1:155337751-155338088",36.8333333333333,-1.17664701068237,1.27990321964449,-0.919324986938619,0.357925612085751,0.745721270884625,"ENSG00000116539","ASH1L"
"770","ENSG00000116539.14;clean;chr1:155349459-155349541",29.5833333333333,3.71326579826502,1.65250460337397,2.24705322495533,0.0246366257628777,0.326335413145578,"ENSG00000116539","ASH1L"
"771","ENSG00000125459.18;anti-near;chr1:155612975-155613048",72.1666666666667,0.794298332373017,0.789907090765232,1.00555918747802,0.314627664580934,0.717538475621757,"ENSG00000125459","MSTO1"
"772","ENSG00000163374.20;known-exon;chr1:155660913-155661306",99.5833333333333,-0.367649221459684,0.530207572420973,-0.693406206518263,0.488054668390663,0.822011261296347,"ENSG00000163374","YY1AP1"
